,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
10,0.0012,0.0028,0.0008,0.9306,0.0078,0.0116,0.0132,0.0052,0.0056,0.0002,1.0,0.0012,0.0012,0.0018,0.0066,0.0014,0.0102,0.6034,0.0038,0.0004,0.517,0.0022,0.001,0.0022,0.0008,0.01,0.0434,0.0254,0.582,0.0012,0.0062,0.057,0.0126,0.0062,0.6672,0.0008,0.005,0.0116,0.0008,0.0042,0.0058,0.027,0.0,0.871,0.4002,0.0016,0.211,0.0062,0.1094,0.0004,0.0012,0.0012,0.0086,0.0012,0.001,0.0072,0.0046,0.0004,0.0026,0.0,0.0038,0.004,0.0012,0.001,0.0012,0.7874,0.0026,0.0006,0.8586,0.0132,0.0088,0.0022,0.0084,0.0258,0.0006,0.0008,0.0004,0.0062,0.001,0.0032
11,0.5034,0.0122,0.0018,0.0014,0.0112,0.0076,0.006,0.0,0.0012,0.003,0.0012,1.0,0.0036,0.0006,0.0038,0.0006,0.0,0.0012,0.0048,0.4476,0.001,0.0016,0.005,0.0014,0.0008,0.0008,0.0034,0.0016,0.0038,0.0264,0.0026,0.0016,0.011,0.0018,0.0002,0.0,0.001,0.0046,0.0636,0.0014,0.0004,0.001,0.0256,0.002,0.0,0.0042,0.0012,0.0004,0.0008,0.0028,0.0018,0.0006,0.0016,0.5698,0.0068,0.0,0.0008,0.0874,0.004,0.0076,0.0012,0.0014,0.0098,0.004,0.0826,0.0,0.0026,0.0006,0.0,0.0016,0.0084,0.7038,0.0048,0.0006,0.0088,0.003,0.0006,0.0,0.0012,0.0
12,0.007,0.0008,0.003,0.0006,0.0012,0.0012,0.0008,0.0006,0.0048,0.0012,0.0012,0.0036,1.0,0.3342,0.0076,0.0,0.0,0.0006,0.001,0.0004,0.0,0.0158,0.0044,0.0046,0.0036,0.0014,0.0008,0.0002,0.0016,0.0022,0.0014,0.0024,0.0056,0.0064,0.0002,0.0026,0.0072,0.007,0.0006,0.002,0.0064,0.0108,0.0028,0.0008,0.0,0.019,0.0012,0.0012,0.0002,0.0084,0.0016,0.0002,0.0238,0.0052,0.0034,0.004,0.0034,0.0006,0.0028,0.9588,0.0064,0.0082,0.5446,0.003,0.004,0.0002,0.0012,0.0066,0.0002,0.0024,0.0,0.003,0.0086,0.0042,0.0,0.9514,0.4368,0.0046,0.006,0.0014
13,0.0018,0.0,0.001,0.0034,0.0004,0.0034,0.0,0.002,0.0024,0.0,0.0018,0.0006,0.3342,1.0,0.0112,0.001,0.0002,0.0034,0.004,0.0024,0.0088,0.0082,0.0008,0.0018,0.0038,0.0024,0.005,0.0048,0.001,0.0002,0.001,0.0002,0.0072,0.0022,0.0024,0.0094,0.0056,0.0132,0.0096,0.0016,0.0056,0.0002,0.0068,0.0008,0.0028,0.0184,0.0012,0.0002,0.002,0.0,0.0004,0.0004,0.032,0.0002,0.0012,0.0034,0.0008,0.01,0.0066,0.2674,0.0064,0.0072,0.0562,0.0,0.0014,0.003,0.0008,0.0346,0.0042,0.0018,0.0026,0.0002,0.0138,0.0022,0.0086,0.3734,0.9334,0.005,0.0026,0.0032
14,0.0018,0.009,0.0042,0.0026,0.0032,0.0158,0.0002,0.0056,0.0034,0.0002,0.0066,0.0038,0.0076,0.0112,1.0,0.0024,0.0058,0.0004,0.0014,0.0032,0.0002,0.0048,0.0012,0.0042,0.0112,0.0074,0.0008,0.001,0.0016,0.0004,0.0006,0.0014,0.001,0.0042,0.0032,0.0022,0.0008,0.7956,0.0,0.0054,0.0006,0.0016,0.0006,0.0134,0.0008,0.007,0.001,0.002,0.0036,0.0086,0.0004,0.0006,0.0026,0.004,0.0008,0.0,0.0042,0.0,0.0004,0.0062,0.0004,0.0006,0.001,0.0,0.0008,0.0024,0.0094,0.0066,0.0056,0.0022,0.0004,0.006,0.8026,0.0042,0.002,0.0072,0.0076,0.001,0.004,0.0196
15,0.0022,0.0028,0.0024,0.004,0.0018,0.009,0.0014,0.0042,0.0038,0.0092,0.0014,0.0006,0.0,0.001,0.0024,1.0,0.0028,0.0034,0.0044,0.0026,0.0044,0.0028,0.0086,0.0038,0.0006,0.003,0.0112,0.0042,0.0034,0.0032,0.0012,0.001,0.1516,0.0016,0.0,0.0044,0.0004,0.0032,0.0088,0.0008,0.0012,0.0006,0.008,0.0006,0.001,0.0066,0.0014,0.0092,0.0068,0.0032,0.0036,0.9954,0.0068,0.0018,0.0064,0.0012,0.0052,0.0078,0.001,0.0002,0.0044,0.0004,0.0006,0.0108,0.003,0.001,0.001,0.0106,0.0002,0.0042,0.0128,0.002,0.0042,0.0014,0.0028,0.0,0.0008,0.0038,0.0054,0.0032
16,0.0002,0.0096,0.006,0.0136,0.0152,0.001,0.0002,0.762,0.0098,0.0024,0.0102,0.0,0.0,0.0002,0.0058,0.0028,1.0,0.0242,0.0006,0.0004,0.026,0.0016,0.008,0.008,0.0018,0.0004,0.0056,0.001,0.0178,0.0022,0.0004,0.0064,0.0018,0.0102,0.0124,0.0002,0.017,0.0064,0.0006,0.0,0.0012,0.001,0.0022,0.0076,0.0168,0.0024,0.0068,0.0382,0.005,0.0018,0.003,0.0024,0.0014,0.0002,0.0004,0.0012,0.0054,0.0008,0.0032,0.0,0.0306,0.0156,0.0,0.0006,0.0002,0.0204,0.001,0.008,0.0102,0.0104,0.007,0.0008,0.0088,0.01,0.0008,0.0002,0.0002,0.212,0.0068,0.0172
17,0.0016,0.0026,0.011,0.6364,0.0162,0.0048,0.0058,0.0114,0.0578,0.0002,0.6034,0.0012,0.0006,0.0034,0.0004,0.0034,0.0242,1.0,0.0022,0.0038,0.9274,0.0062,0.0006,0.0274,0.003,0.004,0.0578,0.0242,0.3682,0.0008,0.0026,0.1668,0.008,0.0038,0.6926,0.0014,0.004,0.0012,0.0012,0.0086,0.0104,0.0302,0.0022,0.3466,0.678,0.003,0.3866,0.0,0.0944,0.0004,0.0,0.003,0.0048,0.0024,0.0008,0.012,0.012,0.0012,0.002,0.001,0.0064,0.0024,0.0022,0.001,0.0008,0.8526,0.0034,0.0004,0.5618,0.0286,0.005,0.0052,0.001,0.1422,0.0028,0.0,0.0028,0.0006,0.0128,0.01
18,0.001,0.0062,0.0028,0.0014,0.0012,0.0076,0.0004,0.0028,0.0012,0.009,0.0038,0.0048,0.001,0.004,0.0014,0.0044,0.0006,0.0022,1.0,0.0018,0.0038,0.0722,0.0,0.0014,0.007,0.001,0.0,0.0002,0.0018,0.0038,0.6832,0.001,0.0014,0.0334,0.0046,0.0728,0.1018,0.0002,0.0044,0.0004,0.0026,0.0034,0.013,0.0038,0.0036,0.0772,0.0024,0.0014,0.0,0.0008,0.0024,0.0056,0.015,0.0004,0.0022,0.0024,0.002,0.0012,0.0036,0.002,0.056,0.0962,0.0068,0.0112,0.0002,0.0048,0.0046,0.008,0.0042,0.0004,0.0058,0.0016,0.001,0.0004,0.3868,0.0002,0.002,0.0114,0.0016,0.008
19,0.2442,0.0056,0.0004,0.0034,0.0126,0.0044,0.0062,0.0008,0.0002,0.0012,0.0004,0.4476,0.0004,0.0024,0.0032,0.0026,0.0004,0.0038,0.0018,1.0,0.0022,0.0024,0.001,0.0,0.0008,0.0044,0.0008,0.0004,0.0072,0.0004,0.0026,0.001,0.0134,0.002,0.001,0.0008,0.0018,0.0052,0.0176,0.001,0.0006,0.0014,0.0006,0.0024,0.0012,0.0002,0.0022,0.0012,0.0008,0.0008,0.0002,0.0026,0.0014,0.3008,0.015,0.0016,0.0,0.023,0.0052,0.0016,0.0018,0.0016,0.0038,0.0006,0.0438,0.0,0.0058,0.0008,0.001,0.0008,0.009,0.7456,0.0042,0.0004,0.001,0.0,0.0014,0.0014,0.0,0.0068
