,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
15,0.195,0.907,0.238,0.96,0.253,0.843,0.917,0.097,0.205,0.772,0.725,0.0,0.361,0.046,0.165,1.0,0.799,0.509,0.463,0.449,0.969,0.938,0.284,0.994,0.72,0.066,0.088,0.175,0.001,0.567,0.244,0.0,0.558,0.865,0.034,0.016,0.001,0.119,0.288,0.001,0.0,0.019,0.641,0.346,0.0,0.005,1.0,0.401,0.051,0.994
16,0.031,0.544,0.041,0.619,0.633,0.998,0.984,0.423,0.018,0.382,0.355,0.012,0.739,0.267,0.504,0.799,1.0,0.144,0.131,0.848,0.683,0.956,0.035,0.738,0.99,0.344,0.006,0.562,0.068,0.226,0.585,0.002,0.191,0.996,0.001,0.0,0.039,0.004,0.054,0.089,0.004,0.0,0.962,0.068,0.013,0.0,0.847,0.137,0.002,0.878
17,0.892,0.786,0.908,0.721,0.001,0.186,0.229,0.0,0.847,0.893,0.935,0.071,0.012,0.0,0.0,0.509,0.144,1.0,0.999,0.021,0.678,0.316,0.922,0.579,0.126,0.0,0.73,0.0,0.019,0.992,0.001,0.156,1.0,0.197,0.507,0.336,0.031,0.768,0.947,0.013,0.105,0.469,0.053,0.972,0.082,0.307,0.43,0.995,0.646,0.393
18,0.91,0.761,0.922,0.654,0.0,0.149,0.213,0.0,0.872,0.881,0.896,0.087,0.003,0.0,0.0,0.463,0.131,0.999,1.0,0.017,0.605,0.288,0.943,0.562,0.086,0.0,0.776,0.0,0.026,0.983,0.002,0.191,0.995,0.178,0.54,0.38,0.034,0.825,0.974,0.011,0.144,0.527,0.054,0.986,0.11,0.308,0.426,0.998,0.674,0.377
19,0.002,0.19,0.0,0.26,0.932,0.799,0.74,0.794,0.0,0.132,0.105,0.127,0.986,0.635,0.843,0.449,0.848,0.021,0.017,1.0,0.314,0.701,0.0,0.373,0.911,0.706,0.0,0.884,0.269,0.051,0.905,0.05,0.023,0.774,0.002,0.009,0.244,0.0,0.003,0.313,0.065,0.002,0.967,0.005,0.1,0.011,0.456,0.008,0.0,0.529
20,0.374,0.981,0.383,0.999,0.144,0.712,0.765,0.043,0.306,0.909,0.882,0.0,0.233,0.015,0.091,0.969,0.683,0.678,0.605,0.314,1.0,0.859,0.427,0.99,0.624,0.031,0.182,0.101,0.0,0.725,0.11,0.002,0.676,0.731,0.098,0.037,0.0,0.239,0.465,0.0,0.003,0.062,0.481,0.506,0.001,0.015,0.959,0.577,0.157,0.922
21,0.093,0.74,0.113,0.817,0.43,0.956,0.991,0.242,0.081,0.563,0.532,0.0,0.548,0.133,0.305,0.938,0.956,0.316,0.288,0.701,0.859,1.0,0.128,0.886,0.915,0.17,0.038,0.348,0.018,0.387,0.355,0.0,0.345,0.976,0.003,0.0,0.008,0.046,0.168,0.018,0.0,0.003,0.821,0.193,0.001,0.0,0.977,0.26,0.022,0.977
22,0.988,0.571,0.997,0.469,0.0,0.074,0.101,0.0,0.981,0.713,0.736,0.181,0.0,0.003,0.0,0.284,0.035,0.922,0.943,0.0,0.427,0.128,1.0,0.316,0.029,0.002,0.924,0.0,0.085,0.875,0.0,0.323,0.918,0.08,0.75,0.548,0.104,0.953,1.0,0.061,0.253,0.692,0.01,0.997,0.229,0.485,0.256,0.969,0.846,0.238
23,0.273,0.954,0.287,0.982,0.168,0.805,0.841,0.075,0.219,0.86,0.822,0.0,0.275,0.023,0.096,0.994,0.738,0.579,0.562,0.373,0.99,0.886,0.316,1.0,0.677,0.054,0.158,0.129,0.001,0.67,0.141,0.0,0.665,0.831,0.057,0.015,0.0,0.188,0.388,0.0,0.0,0.029,0.524,0.435,0.0,0.006,0.984,0.486,0.085,0.961
24,0.02,0.448,0.02,0.541,0.69,0.98,0.946,0.485,0.01,0.306,0.235,0.039,0.829,0.345,0.57,0.72,0.99,0.126,0.086,0.911,0.624,0.915,0.029,0.677,1.0,0.423,0.001,0.595,0.086,0.15,0.661,0.005,0.139,0.972,0.0,0.0,0.084,0.004,0.044,0.113,0.016,0.0,0.975,0.034,0.013,0.001,0.786,0.094,0.0,0.804
