,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
25,0.129,0.447,0.147,0.479,0.971,0.768,0.724,0.995,0.117,0.383,0.346,0.901,0.947,0.997,0.989,0.578,0.783,0.242,0.212,0.92,0.494,0.689,0.143,0.545,0.821,1.0,0.104,0.986,0.946,0.273,0.983,0.805,0.272,0.734,0.042,0.024,0.944,0.107,0.147,0.944,0.846,0.054,0.856,0.174,0.827,0.03,0.586,0.213,0.072,0.624
26,0.995,0.76,0.989,0.756,0.17,0.449,0.464,0.114,0.998,0.85,0.836,0.011,0.214,0.072,0.114,0.613,0.44,0.945,0.948,0.264,0.691,0.519,0.98,0.702,0.374,0.104,1.0,0.147,0.025,0.895,0.157,0.006,0.912,0.464,0.982,0.957,0.013,0.999,0.978,0.022,0.006,0.974,0.326,0.97,0.008,0.921,0.596,0.964,0.997,0.609
27,0.223,0.533,0.227,0.612,0.995,0.808,0.836,0.994,0.159,0.461,0.416,0.788,0.991,0.968,1.0,0.664,0.862,0.314,0.338,0.965,0.578,0.778,0.239,0.641,0.902,0.986,0.147,1.0,0.892,0.361,1.0,0.708,0.334,0.824,0.095,0.046,0.863,0.175,0.271,0.904,0.739,0.085,0.929,0.275,0.765,0.037,0.735,0.29,0.113,0.703
28,0.058,0.24,0.071,0.275,0.851,0.537,0.527,0.915,0.038,0.189,0.181,0.985,0.807,0.951,0.893,0.366,0.562,0.095,0.08,0.769,0.295,0.485,0.057,0.331,0.598,0.946,0.025,0.892,1.0,0.122,0.869,0.959,0.114,0.531,0.005,0.005,1.0,0.028,0.068,1.0,0.977,0.006,0.638,0.066,0.973,0.004,0.39,0.089,0.02,0.427
29,0.946,0.959,0.969,0.945,0.4,0.702,0.751,0.296,0.949,0.986,0.989,0.074,0.458,0.229,0.359,0.893,0.694,0.998,0.994,0.493,0.942,0.825,0.963,0.907,0.653,0.273,0.895,0.361,0.122,1.0,0.38,0.038,1.0,0.742,0.834,0.721,0.124,0.932,0.971,0.124,0.067,0.805,0.565,0.985,0.053,0.717,0.858,0.992,0.859,0.834
30,0.211,0.57,0.217,0.625,1.0,0.877,0.839,0.988,0.192,0.478,0.435,0.797,0.99,0.969,0.999,0.714,0.881,0.397,0.337,0.967,0.621,0.782,0.234,0.677,0.9,0.983,0.157,1.0,0.869,0.38,1.0,0.666,0.351,0.857,0.09,0.068,0.835,0.18,0.248,0.873,0.714,0.097,0.924,0.266,0.708,0.034,0.731,0.298,0.118,0.756
31,0.008,0.118,0.017,0.152,0.681,0.34,0.321,0.754,0.007,0.075,0.071,0.987,0.601,0.823,0.719,0.206,0.395,0.037,0.029,0.531,0.158,0.274,0.016,0.174,0.404,0.805,0.006,0.708,0.959,0.038,0.666,1.0,0.04,0.33,0.0,0.0,0.962,0.005,0.011,0.944,0.999,0.0,0.442,0.019,0.994,0.0,0.212,0.025,0.0,0.215
32,0.955,0.959,0.967,0.931,0.401,0.695,0.738,0.262,0.948,0.982,0.989,0.066,0.436,0.229,0.334,0.886,0.691,1.0,0.996,0.508,0.927,0.798,0.977,0.899,0.626,0.272,0.912,0.334,0.114,1.0,0.351,0.04,1.0,0.755,0.839,0.776,0.102,0.95,0.985,0.126,0.044,0.817,0.577,0.979,0.046,0.711,0.861,0.994,0.874,0.845
33,0.524,0.894,0.537,0.907,0.869,0.999,1.0,0.784,0.532,0.818,0.816,0.455,0.903,0.713,0.8,0.973,1.0,0.675,0.684,0.934,0.921,0.996,0.578,0.958,0.994,0.734,0.464,0.824,0.531,0.742,0.857,0.33,0.755,1.0,0.334,0.277,0.501,0.467,0.613,0.539,0.379,0.323,0.975,0.631,0.378,0.242,0.979,0.656,0.382,0.978
34,0.954,0.65,0.921,0.624,0.101,0.31,0.347,0.066,0.959,0.744,0.744,0.004,0.144,0.028,0.081,0.493,0.334,0.839,0.866,0.164,0.607,0.389,0.922,0.544,0.273,0.042,0.982,0.095,0.005,0.834,0.09,0.0,0.839,0.334,1.0,0.994,0.009,0.979,0.912,0.012,0.001,1.0,0.246,0.891,0.004,0.977,0.47,0.872,0.996,0.481
