,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
37,0.994,0.705,0.986,0.629,0.088,0.297,0.33,0.046,0.997,0.771,0.79,0.001,0.127,0.028,0.055,0.529,0.298,0.907,0.926,0.165,0.632,0.399,0.982,0.579,0.238,0.038,0.998,0.071,0.005,0.885,0.067,0.001,0.901,0.358,0.971,0.924,0.005,1.0,0.973,0.006,0.0,0.946,0.195,0.953,0.0,0.881,0.475,0.937,0.989,0.457
38,0.998,0.814,0.996,0.796,0.137,0.444,0.469,0.088,0.99,0.897,0.901,0.007,0.18,0.062,0.098,0.641,0.423,0.979,0.985,0.224,0.75,0.533,0.999,0.686,0.395,0.08,0.965,0.111,0.012,0.959,0.119,0.001,0.966,0.468,0.871,0.797,0.015,0.973,1.0,0.021,0.003,0.867,0.319,0.997,0.003,0.774,0.637,0.994,0.924,0.617
39,0.014,0.111,0.012,0.159,0.813,0.415,0.379,0.914,0.012,0.099,0.094,0.974,0.746,0.952,0.868,0.224,0.453,0.046,0.037,0.662,0.164,0.349,0.021,0.191,0.498,0.92,0.0,0.834,1.0,0.043,0.837,0.905,0.042,0.427,0.0,0.0,0.999,0.006,0.021,1.0,0.94,0.001,0.586,0.018,0.969,0.0,0.27,0.028,0.001,0.279
40,0.0,0.048,0.002,0.063,0.626,0.235,0.209,0.684,0.0,0.027,0.029,0.991,0.509,0.815,0.629,0.094,0.267,0.008,0.005,0.425,0.068,0.155,0.001,0.079,0.302,0.781,0.0,0.64,0.958,0.014,0.591,0.995,0.012,0.211,0.0,0.0,0.953,0.0,0.003,0.94,1.0,0.0,0.392,0.006,0.998,0.0,0.114,0.007,0.0,0.128
41,0.915,0.494,0.9,0.463,0.027,0.183,0.23,0.01,0.929,0.563,0.614,0.0,0.041,0.011,0.013,0.328,0.164,0.747,0.788,0.057,0.425,0.23,0.876,0.379,0.141,0.009,0.964,0.017,0.0,0.72,0.021,0.0,0.743,0.177,0.999,0.994,0.001,0.946,0.867,0.001,0.0,1.0,0.1,0.818,0.0,0.982,0.302,0.789,0.993,0.304
42,0.241,0.694,0.261,0.728,0.945,0.987,0.956,0.852,0.264,0.593,0.561,0.444,0.966,0.763,0.874,0.835,0.981,0.424,0.425,0.985,0.775,0.932,0.283,0.814,0.996,0.812,0.202,0.902,0.551,0.488,0.906,0.318,0.433,0.962,0.102,0.065,0.53,0.195,0.319,0.586,0.392,0.1,1.0,0.336,0.362,0.061,0.876,0.378,0.139,0.868
43,0.993,0.837,0.992,0.802,0.151,0.487,0.511,0.097,0.98,0.915,0.935,0.006,0.23,0.065,0.122,0.7,0.456,0.994,0.993,0.25,0.756,0.571,0.998,0.761,0.404,0.08,0.949,0.129,0.023,0.968,0.153,0.002,0.986,0.494,0.865,0.804,0.014,0.953,0.997,0.018,0.006,0.818,0.336,1.0,0.006,0.698,0.663,1.0,0.913,0.614
44,0.004,0.061,0.004,0.081,0.615,0.255,0.2,0.739,0.001,0.033,0.028,0.998,0.57,0.819,0.686,0.126,0.266,0.007,0.006,0.45,0.081,0.191,0.003,0.096,0.31,0.774,0.0,0.666,0.96,0.018,0.645,0.995,0.011,0.251,0.0,0.0,0.978,0.0,0.003,0.969,0.998,0.0,0.362,0.006,1.0,0.0,0.134,0.006,0.001,0.141
45,0.829,0.36,0.8,0.336,0.011,0.112,0.15,0.005,0.811,0.461,0.519,0.0,0.014,0.003,0.003,0.215,0.093,0.66,0.64,0.043,0.318,0.143,0.757,0.274,0.076,0.002,0.908,0.011,0.0,0.573,0.014,0.0,0.591,0.125,0.977,0.998,0.0,0.881,0.774,0.0,0.0,0.982,0.061,0.698,0.0,1.0,0.232,0.694,0.941,0.188
46,0.525,0.936,0.6,0.973,0.661,0.955,0.978,0.496,0.558,0.883,0.873,0.177,0.701,0.406,0.582,1.0,0.944,0.756,0.736,0.781,0.985,0.992,0.623,0.99,0.908,0.486,0.479,0.609,0.245,0.79,0.611,0.099,0.784,0.959,0.352,0.258,0.208,0.475,0.637,0.27,0.114,0.302,0.876,0.663,0.134,0.232,1.0,0.729,0.408,0.996
47,0.972,0.874,0.982,0.832,0.183,0.496,0.581,0.114,0.956,0.95,0.95,0.012,0.239,0.079,0.144,0.734,0.521,0.998,1.0,0.277,0.836,0.63,0.991,0.783,0.453,0.104,0.934,0.171,0.026,0.984,0.183,0.004,0.995,0.536,0.843,0.729,0.022,0.937,0.994,0.028,0.007,0.789,0.378,1.0,0.006,0.694,0.729,1.0,0.885,0.666
48,0.971,0.597,0.951,0.554,0.053,0.228,0.301,0.018,0.973,0.711,0.723,0.0,0.077,0.012,0.039,0.434,0.209,0.855,0.869,0.08,0.504,0.298,0.939,0.51,0.181,0.019,0.995,0.038,0.0,0.799,0.044,0.0,0.834,0.24,0.991,0.961,0.001,0.989,0.924,0.001,0.0,0.993,0.139,0.913,0.001,0.941,0.408,0.885,1.0,0.358
49,0.542,0.931,0.551,0.971,0.69,0.969,0.976,0.521,0.538,0.878,0.876,0.161,0.741,0.45,0.591,1.0,0.952,0.722,0.72,0.8,0.98,0.995,0.58,0.99,0.935,0.497,0.463,0.628,0.26,0.809,0.673,0.1,0.784,0.976,0.333,0.25,0.25,0.457,0.617,0.279,0.128,0.304,0.868,0.614,0.141,0.188,0.996,0.666,0.358,1.0
