,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
15,0.216,0.53,0.0,0.172,0.749,0.483,0.141,0.301,0.006,0.994,0.786,0.0,0.0,0.48,0.786,1.0,0.834,0.003,0.152,0.0,0.069,0.013,0.887,0.004,0.315,0.029,0.127,0.013,0.002,0.673,0.0,0.053,0.689,0.003,0.0,0.922,0.348,0.0,0.0,0.01,0.051,0.0,0.0,0.957,0.612,0.872,0.103,0.002,0.0,0.0
16,0.529,0.892,0.0,0.038,0.973,0.859,0.424,0.091,0.045,0.887,0.998,0.0,0.0,0.167,0.407,0.834,1.0,0.0,0.036,0.007,0.011,0.0,0.537,0.055,0.684,0.148,0.352,0.001,0.0,0.268,0.0,0.219,0.966,0.03,0.004,0.984,0.741,0.002,0.0,0.0,0.006,0.0,0.0,0.962,0.915,0.997,0.026,0.0,0.0,0.0
17,0.0,0.0,0.141,0.487,0.0,0.0,0.0,0.291,0.0,0.003,0.001,0.067,0.684,0.189,0.045,0.003,0.0,1.0,0.546,0.0,0.72,0.965,0.025,0.0,0.0,0.0,0.0,0.972,0.956,0.083,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.73,0.997,0.766,0.531,0.218,0.001,0.0,0.0,0.61,0.997,0.023,0.06
18,0.0,0.004,0.005,0.991,0.018,0.003,0.0,0.946,0.0,0.108,0.02,0.0,0.128,0.768,0.465,0.152,0.036,0.546,1.0,0.0,0.938,0.709,0.351,0.0,0.0,0.0,0.0,0.657,0.352,0.573,0.019,0.0,0.008,0.0,0.0,0.05,0.001,0.0,0.157,0.582,0.917,0.058,0.01,0.063,0.004,0.035,0.993,0.436,0.0,0.0
19,0.14,0.022,0.377,0.0,0.01,0.042,0.205,0.0,0.821,0.0,0.006,0.519,0.036,0.0,0.0,0.0,0.007,0.0,0.0,1.0,0.0,0.0,0.0,0.759,0.079,0.541,0.253,0.0,0.003,0.0,0.183,0.409,0.021,0.895,0.997,0.001,0.068,0.961,0.027,0.001,0.0,0.062,0.248,0.001,0.026,0.001,0.0,0.003,0.722,0.617
20,0.0,0.001,0.009,0.93,0.003,0.0,0.0,0.764,0.0,0.052,0.003,0.008,0.2,0.597,0.279,0.069,0.011,0.72,0.938,0.0,1.0,0.869,0.203,0.0,0.0,0.0,0.0,0.838,0.523,0.394,0.053,0.0,0.001,0.0,0.0,0.02,0.0,0.0,0.256,0.774,0.994,0.14,0.025,0.041,0.001,0.016,0.979,0.669,0.001,0.003
21,0.0,0.0,0.073,0.666,0.001,0.0,0.0,0.479,0.0,0.012,0.0,0.023,0.505,0.323,0.109,0.013,0.0,0.965,0.709,0.0,0.869,1.0,0.069,0.0,0.0,0.0,0.0,0.996,0.834,0.16,0.153,0.0,0.0,0.0,0.0,0.002,0.0,0.001,0.57,0.981,0.924,0.337,0.12,0.01,0.0,0.003,0.756,0.938,0.008,0.02
22,0.071,0.234,0.0,0.411,0.411,0.211,0.038,0.579,0.0,0.838,0.484,0.0,0.0,0.79,0.982,0.887,0.537,0.025,0.351,0.0,0.203,0.069,1.0,0.0,0.124,0.008,0.026,0.044,0.007,0.91,0.0,0.015,0.373,0.0,0.0,0.653,0.154,0.0,0.002,0.048,0.179,0.0,0.0,0.71,0.32,0.612,0.317,0.016,0.0,0.0
23,0.455,0.165,0.093,0.0,0.109,0.236,0.591,0.0,0.995,0.013,0.06,0.161,0.002,0.0,0.0,0.004,0.055,0.0,0.0,0.759,0.0,0.0,0.0,1.0,0.366,0.923,0.656,0.0,0.0,0.0,0.025,0.83,0.111,0.979,0.838,0.021,0.31,0.617,0.001,0.0,0.0,0.005,0.042,0.022,0.151,0.036,0.0,0.0,0.308,0.212
24,0.984,0.908,0.0,0.0,0.785,0.952,0.918,0.003,0.301,0.339,0.697,0.001,0.0,0.013,0.062,0.315,0.684,0.0,0.0,0.079,0.0,0.0,0.124,0.366,1.0,0.583,0.869,0.0,0.0,0.039,0.0,0.685,0.833,0.268,0.127,0.528,0.995,0.048,0.0,0.0,0.0,0.0,0.0,0.479,0.891,0.617,0.0,0.0,0.007,0.002
25,0.727,0.355,0.026,0.0,0.218,0.42,0.823,0.0,0.88,0.044,0.172,0.078,0.0,0.0,0.002,0.029,0.148,0.0,0.0,0.541,0.0,0.0,0.008,0.923,0.583,1.0,0.868,0.0,0.0,0.0,0.008,0.984,0.275,0.833,0.625,0.102,0.529,0.326,0.001,0.0,0.0,0.001,0.01,0.068,0.291,0.118,0.0,0.0,0.154,0.1
26,0.952,0.65,0.004,0.0,0.495,0.718,0.992,0.0,0.637,0.152,0.418,0.015,0.0,0.0,0.021,0.127,0.352,0.0,0.0,0.253,0.0,0.0,0.026,0.656,0.869,0.868,1.0,0.0,0.0,0.005,0.001,0.946,0.532,0.519,0.318,0.276,0.839,0.145,0.0,0.0,0.0,0.0,0.001,0.215,0.607,0.314,0.0,0.0,0.037,0.019
27,0.0,0.0,0.096,0.611,0.0,0.001,0.0,0.415,0.0,0.004,0.001,0.034,0.554,0.25,0.085,0.013,0.001,0.972,0.657,0.0,0.838,0.996,0.044,0.0,0.0,0.0,0.0,1.0,0.885,0.134,0.225,0.0,0.0,0.0,0.0,0.002,0.0,0.001,0.6,0.993,0.892,0.413,0.152,0.002,0.0,0.001,0.727,0.959,0.019,0.034
28,0.0,0.0,0.258,0.296,0.0,0.0,0.0,0.179,0.0,0.0,0.0,0.142,0.835,0.084,0.017,0.002,0.0,0.956,0.352,0.003,0.523,0.834,0.007,0.0,0.0,0.0,0.0,0.885,1.0,0.034,0.464,0.0,0.0,0.0,0.003,0.0,0.0,0.012,0.874,0.923,0.583,0.729,0.37,0.0,0.0,0.0,0.452,0.975,0.068,0.117
29,0.02,0.108,0.0,0.641,0.235,0.108,0.007,0.825,0.0,0.604,0.257,0.0,0.005,0.957,0.984,0.673,0.268,0.083,0.573,0.0,0.394,0.16,0.91,0.0,0.039,0.0,0.005,0.134,0.034,1.0,0.0,0.002,0.198,0.0,0.0,0.445,0.048,0.0,0.007,0.104,0.361,0.004,0.0,0.502,0.163,0.355,0.532,0.076,0.0,0.0
30,0.0,0.0,0.915,0.019,0.0,0.0,0.0,0.005,0.037,0.0,0.0,0.786,0.819,0.0,0.0,0.0,0.0,0.31,0.019,0.183,0.053,0.153,0.0,0.025,0.0,0.008,0.001,0.225,0.464,0.0,1.0,0.006,0.0,0.06,0.153,0.0,0.0,0.327,0.751,0.262,0.062,0.911,0.981,0.0,0.0,0.0,0.025,0.389,0.599,0.72
31,0.819,0.485,0.016,0.0,0.317,0.553,0.923,0.0,0.775,0.075,0.271,0.036,0.0,0.0,0.004,0.053,0.219,0.0,0.0,0.409,0.0,0.0,0.015,0.83,0.685,0.984,0.946,0.0,0.0,0.002,0.006,1.0,0.363,0.718,0.484,0.148,0.665,0.252,0.0,0.0,0.0,0.0,0.007,0.113,0.446,0.198,0.0,0.0,0.087,0.067
32,0.712,0.98,0.0,0.012,0.995,0.957,0.593,0.045,0.087,0.722,0.982,0.0,0.0,0.088,0.27,0.689,0.966,0.0,0.008,0.021,0.001,0.0,0.373,0.111,0.833,0.275,0.532,0.0,0.0,0.198,0.0,0.363,1.0,0.062,0.025,0.89,0.883,0.001,0.0,0.0,0.002,0.0,0.0,0.832,0.993,0.907,0.007,0.0,0.0,0.0
33,0.352,0.108,0.139,0.0,0.044,0.149,0.46,0.0,0.992,0.001,0.043,0.259,0.009,0.0,0.0,0.003,0.03,0.0,0.0,0.895,0.0,0.0,0.0,0.979,0.268,0.833,0.519,0.0,0.0,0.0,0.06,0.718,0.062,1.0,0.924,0.007,0.217,0.714,0.004,0.0,0.0,0.011,0.088,0.012,0.08,0.018,0.0,0.0,0.41,0.32
34,0.188,0.038,0.31,0.0,0.017,0.062,0.274,0.0,0.866,0.001,0.015,0.5,0.029,0.0,0.0,0.0,0.004,0.0,0.0,0.997,0.0,0.0,0.0,0.838,0.127,0.625,0.318,0.0,0.003,0.0,0.153,0.484,0.025,0.924,1.0,0.003,0.084,0.902,0.018,0.0,0.0,0.05,0.241,0.004,0.027,0.004,0.0,0.0,0.663,0.511
