,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
15,0.119,0.869,0.123,0.932,0.125,0.773,0.845,0.033,0.085,0.683,0.645,0.0,0.202,0.01,0.054,1.0,0.74,0.378,0.315,0.291,0.956,0.926,0.118,0.989,0.622,0.027,0.036,0.079,0.0,0.446,0.089,0.0,0.391,0.84,0.002,0.001,0.0,0.056,0.184,0.0,0.0,0.003,0.499,0.21,0.0,0.0,0.996,0.251,0.016,0.985
16,0.01,0.397,0.011,0.501,0.503,0.997,0.968,0.295,0.004,0.248,0.2,0.0,0.632,0.134,0.321,0.74,1.0,0.067,0.035,0.771,0.546,0.929,0.007,0.642,0.98,0.226,0.0,0.407,0.011,0.103,0.46,0.0,0.078,0.993,0.0,0.0,0.009,0.001,0.014,0.019,0.0,0.0,0.931,0.013,0.0,0.0,0.775,0.033,0.0,0.813
17,0.843,0.708,0.87,0.599,0.0,0.067,0.133,0.0,0.787,0.856,0.887,0.016,0.0,0.0,0.0,0.378,0.067,1.0,0.995,0.006,0.561,0.162,0.888,0.447,0.048,0.0,0.639,0.0,0.003,0.989,0.0,0.063,0.997,0.083,0.339,0.211,0.003,0.695,0.94,0.001,0.029,0.318,0.02,0.966,0.031,0.139,0.295,0.987,0.491,0.274
18,0.866,0.633,0.898,0.537,0.0,0.061,0.1,0.0,0.816,0.844,0.871,0.034,0.001,0.0,0.0,0.315,0.035,0.995,1.0,0.001,0.501,0.132,0.922,0.404,0.029,0.0,0.698,0.0,0.0,0.968,0.0,0.07,0.986,0.071,0.382,0.234,0.004,0.731,0.955,0.004,0.037,0.337,0.011,0.98,0.04,0.168,0.274,0.996,0.522,0.244
19,0.0,0.088,0.0,0.156,0.91,0.723,0.638,0.714,0.0,0.037,0.022,0.046,0.985,0.487,0.788,0.291,0.771,0.006,0.001,1.0,0.16,0.531,0.0,0.229,0.879,0.607,0.0,0.84,0.134,0.007,0.837,0.009,0.002,0.658,0.0,0.0,0.129,0.0,0.0,0.173,0.03,0.0,0.962,0.0,0.035,0.002,0.317,0.0,0.0,0.414
20,0.225,0.971,0.24,0.997,0.048,0.605,0.689,0.017,0.158,0.876,0.822,0.0,0.087,0.0,0.021,0.956,0.546,0.561,0.501,0.16,1.0,0.776,0.275,0.989,0.46,0.005,0.123,0.035,0.0,0.628,0.038,0.0,0.611,0.643,0.026,0.001,0.0,0.123,0.29,0.0,0.0,0.018,0.319,0.373,0.0,0.003,0.928,0.429,0.053,0.904
21,0.024,0.63,0.044,0.736,0.264,0.947,0.986,0.136,0.022,0.435,0.44,0.001,0.424,0.05,0.18,0.926,0.929,0.162,0.132,0.531,0.776,1.0,0.051,0.851,0.857,0.06,0.006,0.215,0.0,0.228,0.23,0.0,0.201,0.97,0.0,0.0,0.004,0.012,0.066,0.004,0.0,0.0,0.749,0.078,0.0,0.0,0.953,0.116,0.001,0.966
22,0.988,0.398,0.998,0.315,0.0,0.024,0.018,0.0,0.968,0.611,0.607,0.077,0.0,0.0,0.0,0.118,0.007,0.888,0.922,0.0,0.275,0.051,1.0,0.206,0.003,0.0,0.897,0.0,0.018,0.808,0.0,0.184,0.874,0.024,0.64,0.428,0.024,0.932,0.997,0.014,0.142,0.587,0.001,0.989,0.122,0.37,0.12,0.958,0.791,0.091
23,0.15,0.916,0.155,0.97,0.08,0.686,0.78,0.026,0.117,0.783,0.729,0.0,0.16,0.004,0.042,0.989,0.642,0.447,0.404,0.229,0.989,0.851,0.206,1.0,0.533,0.011,0.065,0.062,0.0,0.53,0.06,0.0,0.517,0.744,0.014,0.003,0.0,0.072,0.254,0.0,0.0,0.005,0.404,0.27,0.0,0.002,0.972,0.372,0.029,0.969
24,0.002,0.297,0.0,0.417,0.582,0.975,0.939,0.347,0.0,0.185,0.14,0.005,0.747,0.193,0.438,0.622,0.98,0.048,0.029,0.879,0.46,0.857,0.003,0.533,1.0,0.284,0.0,0.469,0.035,0.066,0.529,0.0,0.05,0.959,0.0,0.0,0.018,0.0,0.007,0.036,0.004,0.0,0.975,0.014,0.001,0.0,0.684,0.017,0.0,0.751
