,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
25,0.883,0.657,0.231,0.0,0.561,0.708,0.928,0.009,0.946,0.296,0.501,0.348,0.038,0.014,0.077,0.242,0.446,0.004,0.001,0.775,0.0,0.0,0.13,0.98,0.831,1.0,0.959,0.0,0.006,0.047,0.149,0.99,0.578,0.934,0.815,0.404,0.766,0.668,0.028,0.001,0.0,0.07,0.179,0.335,0.619,0.423,0.0,0.003,0.471,0.367
26,0.976,0.857,0.104,0.009,0.745,0.866,0.998,0.05,0.828,0.459,0.727,0.201,0.007,0.08,0.174,0.451,0.67,0.0,0.004,0.551,0.003,0.0,0.251,0.861,0.959,0.959,1.0,0.0,0.0,0.151,0.059,0.973,0.778,0.765,0.624,0.54,0.934,0.428,0.005,0.0,0.002,0.014,0.083,0.565,0.826,0.636,0.008,0.0,0.28,0.211
27,0.001,0.01,0.355,0.807,0.02,0.01,0.001,0.721,0.003,0.125,0.042,0.266,0.753,0.606,0.352,0.14,0.05,0.989,0.858,0.036,0.932,0.998,0.289,0.004,0.004,0.0,0.0,1.0,0.94,0.477,0.551,0.0,0.023,0.007,0.025,0.07,0.002,0.079,0.836,0.999,0.947,0.689,0.489,0.095,0.012,0.061,0.871,0.991,0.209,0.243
28,0.0,0.002,0.607,0.635,0.006,0.001,0.0,0.517,0.034,0.046,0.007,0.448,0.938,0.399,0.196,0.051,0.014,0.982,0.682,0.113,0.799,0.924,0.179,0.027,0.0,0.006,0.0,0.94,1.0,0.272,0.711,0.002,0.003,0.032,0.083,0.023,0.0,0.169,0.946,0.961,0.822,0.875,0.664,0.028,0.0,0.017,0.697,0.993,0.324,0.418
29,0.204,0.418,0.006,0.817,0.531,0.386,0.153,0.928,0.016,0.802,0.595,0.002,0.125,0.984,0.991,0.856,0.634,0.377,0.835,0.0,0.7,0.5,0.965,0.014,0.263,0.047,0.151,0.477,0.272,1.0,0.034,0.075,0.525,0.008,0.001,0.727,0.282,0.0,0.143,0.404,0.658,0.083,0.013,0.742,0.464,0.656,0.781,0.346,0.0,0.001
30,0.03,0.003,0.976,0.18,0.001,0.0,0.035,0.128,0.281,0.0,0.0,0.899,0.945,0.058,0.014,0.0,0.0,0.625,0.231,0.491,0.294,0.506,0.012,0.218,0.015,0.149,0.059,0.551,0.711,0.034,1.0,0.091,0.001,0.304,0.469,0.0,0.012,0.64,0.912,0.57,0.318,0.967,0.987,0.0,0.0,0.0,0.221,0.672,0.826,0.885
31,0.909,0.744,0.171,0.005,0.628,0.787,0.961,0.01,0.915,0.343,0.576,0.284,0.018,0.031,0.12,0.289,0.543,0.0,0.001,0.7,0.0,0.0,0.168,0.929,0.9,0.99,0.973,0.0,0.002,0.075,0.091,1.0,0.679,0.9,0.735,0.461,0.846,0.586,0.012,0.0,0.0,0.039,0.123,0.416,0.701,0.527,0.003,0.0,0.36,0.312
32,0.88,0.992,0.006,0.179,0.998,0.982,0.81,0.279,0.374,0.881,0.989,0.014,0.0,0.385,0.603,0.839,0.981,0.015,0.173,0.19,0.102,0.033,0.683,0.422,0.93,0.578,0.778,0.023,0.003,0.525,0.001,0.679,1.0,0.351,0.213,0.947,0.96,0.119,0.0,0.012,0.076,0.0,0.003,0.926,0.999,0.963,0.133,0.005,0.042,0.031
33,0.673,0.409,0.472,0.0,0.291,0.472,0.732,0.0,0.999,0.102,0.281,0.572,0.144,0.002,0.014,0.091,0.233,0.023,0.0,0.946,0.0,0.008,0.036,0.996,0.598,0.934,0.765,0.007,0.032,0.008,0.304,0.9,0.351,1.0,0.961,0.188,0.556,0.884,0.114,0.009,0.0,0.186,0.381,0.157,0.349,0.228,0.0,0.031,0.712,0.604
34,0.512,0.27,0.651,0.0,0.19,0.321,0.565,0.0,0.947,0.046,0.157,0.741,0.238,0.0,0.004,0.036,0.148,0.053,0.0,0.998,0.002,0.021,0.004,0.933,0.412,0.815,0.624,0.025,0.083,0.001,0.469,0.735,0.213,0.961,1.0,0.092,0.37,0.97,0.219,0.043,0.005,0.287,0.565,0.08,0.259,0.097,0.001,0.061,0.866,0.766
