,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.6981975157489789,-0.23547668797079843,-0.17622144875641704,-0.2156197604791198,-0.09223495640866196,-0.21540313471453365,0.4289344284876153,0.545582314808669,0.2779418409132742,-0.1460343199952672,-0.19841239897060875,-0.046482863692584926,0.14597922733480917,0.11000459023409481,-0.2075052676893777,-0.21501768707237048,-0.13123008552874763,-0.10031841671211428,-0.22319416896729166,-0.003488720569548881
1,-0.2354766879707985,0.7018695075036924,0.4988651673538856,-0.24101401910790932,-0.09823999306269925,-0.2426579631053265,-0.17133222508786844,-0.2150346716583065,-0.08563657191705751,-0.023215522890877423,0.22968809971197843,0.2384713321024545,0.019472265963094912,0.037172864289618635,-0.239668060251651,-0.2518146027066404,-0.09143923376688562,-0.1000508569740245,0.4269889514952107,-0.15694777991988984
2,-0.17622144875641696,0.498865167353885,0.5934880330679152,-0.29451480370371136,-0.1524261926823395,-0.2960514780081387,0.018071947881572344,-0.06623691075272435,0.13695005263118515,-0.1625970818139232,-0.07490909415930108,0.4647962246523638,0.2530133241105272,0.30410774614092334,-0.2936558624519063,-0.3049162725822918,-0.1416760850034786,-0.1542407494403895,0.05691744003640366,-0.20876395652015417
3,-0.21561976047911968,-0.24101401910790912,-0.29451480370371136,0.8025626325236311,-0.046468885732123294,0.8002976446975392,-0.31532165821282165,-0.2873584789150991,-0.33513105317161157,-0.08838917686923237,-0.14458521682364867,-0.33451897819934495,-0.34331094054437367,-0.3399967562466368,0.5928996558676394,0.6935966580075656,0.11997686118493917,-0.04369687233414732,-0.1732339611967399,0.19382710925520552
4,-0.09223495640866201,-0.09823999306269915,-0.15242619268233948,-0.04646888573212327,1.1016492988540438,-0.048363980617359636,-0.19214599947095024,-0.15698297946900838,-0.21318639635733191,0.05523529338664711,0.0003999410626215425,-0.19766838873493484,-0.2195662747836421,-0.2031711096253418,-0.07898490199329725,-0.0740066111704437,-0.10383902896158867,0.6022448708070868,-0.031082662570429263,0.14883895752975357
5,-0.2154031347145336,-0.24265796310532659,-0.2960514780081387,0.8002976446975388,-0.04836398061735972,0.7986176276353988,-0.3155636729176837,-0.2879195619435367,-0.3353974814286101,-0.09035584969600469,-0.14646192447174167,-0.33571803578807946,-0.3437441338161521,-0.34113470369473936,0.5972843819768361,0.6965618595875964,0.1263382860118734,-0.04551886574960318,-0.17499700626502007,0.20018799230728568
6,0.4289344284876154,-0.17133222508786836,0.018071947881572275,-0.3153216582128216,-0.19214599947095032,-0.31556367291768367,0.5121318414154555,0.5165441065952419,0.46255938441365224,-0.23684688034868392,-0.2782146730382009,0.22139775673591947,0.38796656770847615,0.36877716604773875,-0.29292020862517626,-0.3090282967073851,-0.13861422924958572,-0.19473559676946142,-0.2810226108840497,-0.19063714797380543
7,0.5455823148086693,-0.2150346716583065,-0.06623691075272449,-0.2873584789150991,-0.15698297946900855,-0.28791956194353685,0.5165441065952419,0.5807775184169176,0.41516450188659954,-0.2040804486418412,-0.2523122574636378,0.12512019794016815,0.3072511795191946,0.3037212578757588,-0.28062248115651256,-0.29013780631767827,-0.1763791795571068,-0.16030047892792024,-0.267933353335505,-0.14886246890367322
8,0.27794184091327445,-0.08563657191705751,0.1369500526311852,-0.33513105317161157,-0.21318639635733203,-0.33539748142861,0.4625593844136523,0.41516450188659954,0.47113480144387526,-0.25443134781049287,-0.2839059094788619,0.3266480310002874,0.44307132181446796,0.423167497936995,-0.3037183042003533,-0.3245378028045032,-0.10971997429479155,-0.215331355438209,-0.26747371791373153,-0.2281675172247835
9,-0.1460343199952672,-0.023215522890877464,-0.16259708181392324,-0.08838917686923241,0.05523529338664707,-0.09035584969600466,-0.23684688034868384,-0.20408044864184108,-0.25443134781049287,1.0088212860259538,0.6684712421161453,-0.22725089065102863,-0.2563550398873519,-0.242804625869503,-0.09873741864469168,-0.10482943570951196,-0.08214105331437889,0.05342485744338932,0.4369644007364939,-0.004847987565840262
10,-0.19841239897060867,0.2296880997119786,-0.07490909415930115,-0.1445852168236486,0.00039994106262152495,-0.14646192447174156,-0.278214673038201,-0.25231225746363767,-0.283905909478862,0.6684712421161453,0.8991505734511249,-0.20793258442565907,-0.2698468966585873,-0.2614570699562584,-0.15384382128300128,-0.16096034436133688,-0.09740889379703399,-0.0014104964988290107,0.7935669591532448,-0.05961523410840828
11,-0.046482863692584905,0.23847133210245455,0.4647962246523641,-0.334518978199345,-0.19766838873493478,-0.3357180357880794,0.22139775673591972,0.1251201979401683,0.32664803100028744,-0.22725089065102858,-0.20793258442565896,0.5029447051587836,0.40564142416538895,0.44452302755198086,-0.32230941971896715,-0.33778776859457216,-0.14195471136358154,-0.1995068619907084,-0.13163840708339486,-0.24677378906449116
12,0.14597922733480917,0.019472265963094856,0.253013324110527,-0.3433109405443738,-0.21956627478364224,-0.34374413381615204,0.38796656770847604,0.3072511795191947,0.4430713218144681,-0.25635503988735203,-0.26984689665858735,0.40564142416538906,0.4588369083526241,0.4445640647939281,-0.3089604690742489,-0.33211287534770545,-0.09125563747426935,-0.2215261587599367,-0.23104976032427182,-0.2480680970919722
13,0.11000459023409494,0.03717286428961859,0.3041077461409232,-0.3399967562466371,-0.20317110962534182,-0.34113470369473947,0.3687771660477386,0.30372125787575877,0.4231674979369951,-0.24280462586950322,-0.26145706995625845,0.4445230275519808,0.444564064793928,0.4917805375556437,-0.3326716485324367,-0.3451498482040816,-0.18144583075090873,-0.20507689680908503,-0.2296625746236346,-0.2452476881140558
14,-0.20750526768937763,-0.23966806025165097,-0.2936558624519064,0.5928996558676394,-0.07898490199329725,0.5972843819768363,-0.2929202086251762,-0.28062248115651256,-0.30371830420035323,-0.09873741864469165,-0.15384382128300125,-0.32230941971896715,-0.30896046907424896,-0.3326716485324367,0.7393309711414394,0.7214453612104955,0.44562590275069913,-0.07992965170032833,-0.1702949870039871,0.06723622937882592
15,-0.21501768707237037,-0.2518146027066404,-0.3049162725822917,0.6935966580075653,-0.07400661117044365,0.6965618595875965,-0.30902829670738496,-0.2901378063176782,-0.324537802804503,-0.1048294357095119,-0.16096034436133685,-0.3377877685945721,-0.3321128753477053,-0.34514984820408157,0.7214453612104955,0.748697908053232,0.32984981811129493,-0.07413592434887084,-0.18350976405294833,0.11779343501015552
16,-0.13123008552874763,-0.09143923376688565,-0.14167608500347867,0.11997686118493918,-0.10383902896158868,0.12633828601187344,-0.13861422924958566,-0.17637917955710672,-0.10971997429479148,-0.08214105331437893,-0.09740889379703403,-0.14195471136358162,-0.09125563747426936,-0.1814458307509087,0.4456259027506992,0.329849818111295,0.6902827939340079,-0.10560519318316867,-0.06180396446588764,-0.05756056128140106
17,-0.10031841671211418,-0.10005085697402452,-0.1542407494403895,-0.04369687233414732,0.6022448708070867,-0.04551886574960316,-0.19473559676946134,-0.16030047892792013,-0.21533135543820892,0.053424857443389304,-0.0014104964988290013,-0.1995068619907085,-0.22152615875993664,-0.20507689680908495,-0.07992965170032837,-0.07413592434887094,-0.10560519318316863,1.0980284242193286,-0.03289310948476608,0.18057933265175838
18,-0.2231941689672916,0.42698895149521054,0.05691744003640363,-0.17323396119673984,-0.031082662570429312,-0.17499700626502007,-0.28102261088404956,-0.2679333533355049,-0.2674737179137313,0.43696440073649395,0.7935669591532448,-0.13163840708339494,-0.2310497603242717,-0.2296625746236345,-0.17029498700398704,-0.1835097640529484,-0.06180396446588763,-0.03289310948476608,0.8361853119057124,-0.09083301515540845
19,-0.003488720569548881,-0.1569477799198898,-0.20876395652015428,0.1938271092552056,0.1488389575297535,0.20018799230728568,-0.19063714797380532,-0.14886246890367316,-0.22816751722478343,-0.004847987565840289,-0.05961523410840827,-0.24677378906449124,-0.24806809709197214,-0.24524768811405576,0.06723622937882591,0.11779343501015548,-0.057560561281401065,0.18057933265175838,-0.09083301515540845,0.9813509073604477
